          (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    3) (   1,    1) (   1,    1) (   1,    2) (   1,    1) (   1,    0)
          (   1,    1) (   1,    1) (   1,    3) (   1,    2) (   1,    2) (   1,    0) (   1,    0) (   1,    2) (   1,    2) (   1,    2)
          (   1,    1) (   1,    1) (   1,    1) (   1,    2) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    1)
          (   1,    0) (   1,    1) (   1,    2) (   1,    0) (   1,    3) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    1)
          (   1,    2) (   1,    0) (   1,    3) (   1,    1) (   1,    4) (   1,    0) (   1,    2) (   1,    0) (   1,    0) (   1,    2)
          (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    2)
          (   1,    0) (   1,    2) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    4) (   1,    1) (   1,    0) (   1,    2)
          (   1,    0) (   1,    3) (   1,    3) (   1,    2) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    0)
          (   1,    0) (   1,    0) (   1,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    2) (   1,    0) (   1,    2)
          (   1,    0) (   1,    2) (   1,    0) (   1,    0) (   1,    2) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    1)
          (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    2) (   1,    2) (   1,    2) (   1,    0) (   1,    0)
          (   1,    0) (   1,    1) (   1,    2) (   1,    0) (   1,    2) (   1,    0) (   1,    2) (   1,    1) (   1,    1) (   1,    0)
          (   1,    2) (   1,    0) (   1,    1) (   1,    0) (   1,    2) (   1,    1) (   1,    1) (   1,    0) (   1,    2) (   1,    2)
          (   1,    0) (   1,    2) (   1,    1) (   1,    2) (   1,    2) (   1,    0) (   1,    1) (   1,    2) (   1,    1) (   1,    1)
          (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    4) (   1,    0) (   1,    1) (   1,    3)
          (   1,    0) (   1,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    3)
          (   1,    3) (   1,    1) (   1,    0) (   1,    2) (   1,    1) (   1,    2) (   1,    2) (   1,    1) (   1,    0) (   1,    2)
          (   1,    2) (   1,    4) (   1,    3) (   1,    2) (   1,    1) (   1,    1) (   1,    0) (   1,    2) (   1,    4) (   1,    1)
          (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    2)
          (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    3) (   1,    1) (   1,    0) (   1,    0)
          (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    2)
          (   1,    2) (   1,    0) (   1,    1) (   1,    2) (   1,    1) (   1,    2) (   1,    0) (   1,    1) (   1,    0) (   1,    1)
          (   1,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    1)
          (   1,    0) (   1,    0) (   1,    2) (   1,    0) (   1,    2) (   1,    2) (   1,    0) (   1,    1) (   1,    1) (   1,    0)
          (   1,    0) (   1,    4) (   1,    2) (   1,    1) (   1,    2) (   1,    2) (   1,    1) (   1,    0) (   1,    1) (   1,    0)
          (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    2) (   1,    1) (   1,    1) (   1,    2)
          (   1,    1) (   1,    0) (   1,    1) (   1,    2) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    2) (   1,    1)
          (   1,    3) (   1,    2) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    0)
          (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    2)
          (   1,    1) (   1,    2) (   1,    0) (   1,    1) (   1,    2) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    2)
          (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    2) (   1,    2) (   1,    0) (   1,    2)
          (   1,    1) (   1,    0) (   1,    1) (   1,    2) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    1)
          (   1,    0) (   1,    1) (   1,    2) (   1,    1) (   1,    1) (   1,    2) (   1,    2) (   1,    2) (   1,    1) (   1,    1)
          (   1,    1) (   1,    1) (   1,    2) (   1,    2) (   1,    0) (   1,    2) (   1,    1) (   1,    2) (   1,    1) (   1,    1)
          (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    2) (   1,    0) (   1,    2) (   1,    1) (   1,    0) (   1,    1)
          (   1,    0) (   1,    2) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    2) (   1,    1) (   1,    1) (   1,    2)
          (   1,    2) (   1,    3) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    2) (   1,    2) (   1,    0)
          (   1,    0) (   1,    0) (   1,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    2) (   1,    0) (   1,    0)
          (   1,    2) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    2) (   1,    1) (   1,    1)
         
node   2 sent_total    499  recv_total    502

node   3  (   1,    0) (   0,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    4) (   1,    1)
          (   1,    1) (   1,    1) (   1,    2) (   1,    0) (   1,    1) (   1,    0) (   1,    2) (   1,    3) (   1,    0) (   1,    0)
          (   1,    0) (   1,    0) (   1,    2) (   1,    3) (   1,    0) (   1,    4) (   1,    1) (   1,    0) (   1,    1) (   1,    1)
          (   1,    1) (   1,    1) (   1,    1) (   1,    2) (   1,    0) (   1,    2) (   1,    1) (   1,    2) (   1,    1) (   1,    0)
          (   1,    1) (   1,    4) (   1,    1) (   1,    0) (   1,    1) (   1,    3) (   1,    1) (   1,    2) (   1,    1) (   1,    1)
          (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    0)
          (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    2) (   1,    2) (   1,    0) (   1,    1) (   1,    2) (   1,    2)
          (   1,    0) (   1,    2) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    1)
          (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    2) (   1,    0) (   1,    0) (   1,    0)
          (   1,    1) (   1,    2) (   1,    2) (   1,    1) (   1,    1) (   1,    0) (   1,    2) (   1,    0) (   1,    1) (   1,    0)
          (   1,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    2) (   1,    1) (   1,    0)
          (   1,    2) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    3) (   1,    2) (   1,    1) (   1,    1)
          (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    2) (   1,    3) (   1,    0) (   1,    1) (   1,    1)
          (   1,    2) (   1,    2) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    3) (   1,    1) (   1,    0) (   1,    3)
          (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    0)
          (   1,    2) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    1)
          (   1,    0) (   1,    3) (   1,    2) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    1)
          (   1,    0) (   1,    2) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    2) (   1,    0) (   1,    0)
          (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    2) (   1,    1) (   1,    1) (   1,    3) (   1,    0) (   1,    0)
          (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    2)
          (   1,    2) (   1,    3) (   1,    2) (   1,    1) (   1,    0) (   1,    2) (   1,    0) (   1,    1) (   1,    2) (   1,    0)
          (   1,    0) (   1,    1) (   1,    3) (   1,    2) (   1,    1) (   1,    1) (   1,    2) (   1,    3) (   1,    0) (   1,    2)
          (   1,    2) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    3) (   1,    0) (   1,    3)
          (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    3) (   1,    2) (   1,    1) (   1,    3) (   1,    1) (   1,    0)
          (   1,    0) (   1,    1) (   1,    2) (   1,    2) (   1,    1) (   1,    2) (   1,    0) (   1,    0) (   1,    1) (   1,    1)
          (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    2) (   1,    0)
          (   1,    1) (   1,    0) (   1,    1) (   1,    2) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    2) (   1,    1)
          (   1,    2) (   1,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    3) (   1,    1) (   1,    1) (   1,    1) (   1,    0)
          (   1,    0) (   1,    2) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    3) (   1,    2) (   1,    0) (   1,    2)
          (   1,    1) (   1,    1) (   1,    3) (   1,    1) (   1,    2) (   1,    2) (   1,    1) (   1,    1) (   1,    0) (   1,    1)
          (   1,    2) (   1,    0) (   1,    1) (   1,    1) (   1,    2) (   1,    2) (   1,    0) (   1,    0) (   1,    2) (   1,    1)
          (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    2) (   1,    0) (   1,    0)
          (   1,    4) (   1,    0) (   1,    2) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    1)
          (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    3) (   1,    1) (   1,    1) (   1,    1) (   1,    0)
          (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    2) (   1,    1) (   1,    1) (   1,    2) (   1,    0)
          (   1,    1) (   1,    0) (   1,    1) (   1,    2) (   1,    1) (   1,    1) (   1,    2) (   1,    1) (   1,    1) (   1,    0)
          (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    2) (   1,    2) (   1,    0) (   1,    1)
          (   1,    1) (   1,    3) (   1,    2) (   1,    1) (   1,    0) (   1,    1) (   1,    2) (   1,    2) (   1,    1) (   1,    0)
          (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    3) (   1,    2) (   1,    0) (   1,    2) (   1,    2) (   1,    2)
          (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    3) (   1,    2) (   1,    2) (   1,    0)
          (   1,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    3) (   1,    1) (   1,    1) (   1,    0) (   1,    2) (   1,    0)
          (   1,    0) (   1,    1) (   1,    0) (   1,    2) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    3) (   1,    2)
          (   1,    2) (   1,    1) (   1,    0) (   1,    1) (   1,    2) (   1,    2) (   1,    1) (   1,    1) (   1,    0) (   1,    2)
          (   1,    1) (   1,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    3) (   1,    0) (   1,    1) (   1,    1) (   1,    2)
          (   1,    0) (   1,    2) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    2) (   1,    2) (   1,    0) (   1,    0)
          (   1,    2) (   1,    1) (   1,    0) (   1,    2) (   1,    1) (   1,    0) (   1,    2) (   1,    1) (   1,    2) (   1,    0)
          (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    2) (   1,    1) (   1,    2) (   1,    0) (   1,    1)
          (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    2) (   1,    1) (   1,    2)
          (   1,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    3) (   1,    3) (   1,    1)
          (   1,    1) (   1,    1) (   1,    1) (   1,    2) (   1,    0) (   1,    0) (   1,    2) (   1,    0) (   1,    2) (   1,    4)
         
node   3 sent_total    499  recv_total    508

node   4  (   1,    0) (   0,    0) (   0,    2) (   1,    0) (   1,    2) (   1,    3) (   1,    0) (   1,    0) (   1,    1) (   1,    0)
          (   1,    0) (   1,    0) (   1,    2) (   1,    1) (   1,    0) (   1,    4) (   1,    1) (   1,    2) (   1,    1) (   1,    0)
          (   1,    2) (   1,    2) (   1,    0) (   1,    2) (   1,    1) (   1,    1) (   1,    0) (   1,    2) (   1,    1) (   1,    0)
          (   1,    0) (   1,    1) (   1,    1) (   1,    2) (   1,    0) (   1,    0) (   1,    3) (   1,    0) (   1,    2) (   1,    1)
          (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    2) (   1,    0) (   1,    0) (   1,    1)
          (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    2) (   1,    0) (   1,    1) (   1,    4) (   1,    1) (   1,    1)
          (   1,    0) (   1,    0) (   1,    2) (   1,    2) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1)
          (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    0)
          (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    3) (   1,    0) (   1,    1) (   1,    3) (   1,    4)
          (   1,    1) (   1,    0) (   1,    0) (   1,    2) (   1,    0) (   1,    1) (   1,    1) (   1,    2) (   1,    0) (   1,    2)
          (   1,    1) (   1,    1) (   1,    1) (   1,    2) (   1,    1) (   1,    2) (   1,    1) (   1,    0) (   1,    1) (   1,    3)
          (   1,    1) (   1,    1) (   1,    1) (   1,    2) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    0)
          (   1,    0) (   1,    4) (   1,    2) (   1,    0) (   1,    3) (   1,    2) (   1,    2) (   1,    1) (   1,    1) (   1,    2)
          (   1,    0) (   1,    1) (   1,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    2) (   1,    1) (   1,    0)
          (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    2) (   1,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    1)
          (   1,    1) (   1,    1) (   1,    4) (   1,    2) (   1,    0) (   1,    1) (   1,    2) (   1,    1) (   1,    2) (   1,    0)
          (   1,    0) (   1,    1) (   1,    3) (   1,    2) (   1,    2) (   1,    1) (   1,    0) (   1,    2) (   1,    0) (   1,    3)
          (   1,    2) (   1,    1) (   1,    0) (   1,    2) (   1,    1) (   1,    2) (   1,    0) (   1,    1) (   1,    0) (   1,    3)
          (   1,    3) (   1,    2) (   1,    2) (   1,    0) (   1,    2) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    1)
          (   1,    0) (   1,    2) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    2) (   1,    1) (   1,    0) (   1,    1)
          (   1,    1) (   1,    2) (   1,    0) (   1,    1) (   1,    2) (   1,    1) (   1,    2) (   1,    0) (   1,    1) (   1,    2)
          (   1,    3) (   1,    1) (   1,    2) (   1,    0) (   1,    1) (   1,    2) (   1,    0) (   1,    0) (   1,    1) (   1,    0)
          (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    1)
          (   1,    1) (   1,    3) (   1,    1) (   1,    0) (   1,    1) (   1,    2) (   1,    3) (   1,    1) (   1,    1) (   1,    1)
          (   1,    1) (   1,    1) (   1,    0) (   1,    2) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    1)
          (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    1)
          (   1,    3) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    2) (   1,    0) (   1,    1)
          (   1,    0) (   1,    1) (   1,    0) (   1,    2) (   1,    1) (   1,    1) (   1,    3) (   1,    1) (   1,    1) (   1,    1)
          (   1,    1) (   1,    1) (   1,    2) (   1,    0) (   1,    0) (   1,    2) (   1,    2) (   1,    0) (   1,    0) (   1,    1)
          (   1,    0) (   1,    2) (   1,    0) (   1,    0) (   1,    0) (   1,    2) (   1,    1) (   1,    2) (   1,    1) (   1,    1)
          (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    2) (   1,    2) (   1,    0) (   1,    2)
          (   1,    1) (   1,    2) (   1,    2) (   1,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    2) (   1,    1)
          (   1,    2) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    3) (   1,    1) (   1,    1) (   1,    1)
          (   1,    1) (   1,    1) (   1,    3) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    2) (   1,    3) (   1,    3)
          (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    2) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    2)
          (   1,    1) (   1,    1) (   1,    1) (   1,    2) (   1,    0) (   1,    0) (   1,    1) (   1,    4) (   1,    0) (   1,    2)
          (   1,    1) (   1,    2) (   1,    1) (   1,    0) (   1,    2) (   1,    2) (   1,    1) (   1,    0) (   1,    2) (   1,    2)
          (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    1)
          (   1,    1) (   1,    4) (   1,    0) (   1,    0) (   1,    1) (   1,    2) (   1,    2) (   1,    0) (   1,    2) (   1,    1)
          (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    2) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    1)
          (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    2) (   1,    1) (   1,    1) (   1,    1)
          (   1,    1) (   1,    0) (   1,    3) (   1,    2) (   1,    2) (   1,    1) (   1,    2) (   1,    2) (   1,    0) (   1,    1)
          (   1,    1) (   1,    0) (   1,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    2) (   1,    3) (   1,    0)
